"REGISTRO_COMPLEXO";"CEP_COMPLEXO";"lat";"long";"certo";"DATA_ABERTURA";"DATA_FINAL"
44346;"Brasil, 44085-052";-11,2693177;-41,8759849;1;2019-11-07;2024-12-10
32718;"Brasil, 41343-855";-24,2967139;-53,8292218598396;1;2016-04-21;2024-12-10
18991;"Brasil, 58410-185";-30,5428723;-52,5319034418805;1;2011-04-01;2024-12-10
13922;"Brasil, 58410-185";-30,5428723;-52,5319034418805;1;2000-02-14;2011-03-31
24571;"Brasil, 35010-171";-30,5415198;-52,5276779692618;1;2013-07-05;2024-12-10
13921;"Brasil, 45605-415";-24,27184465;-53,8469221648805;1;2007-05-01;2010-10-16
13978;"Brasil, 29165-155";-20,1968835;-40,254933;1;2008-02-18;2014-10-22
14061;"Brasil, 26525-060";-23,2210055;-45,9012132;1;2000-11-13;2024-12-10
24667;"Brasil, 29906-015";-30,81314175;-53,8989010666416;1;2013-07-05;2024-12-10
18367;"Brasil, 23812-101";-30,5535847;-52,5362930772652;1;2011-02-25;2024-12-10
28475;"Brasil, 45990-678";-17,5565143571429;-39,7281719428571;1;2014-10-23;2024-12-10
32278;"Brasil, 96216-400";-28,1171036;-54,7182745;1;2016-03-10;2019-12-29
23479;"Brasil, 61600-040";-3,7340641;-38,6558724;1;2013-04-12;2019-05-22
27434;"Brasil, 29167-080";-20,1929781;-40,262526;1;2014-01-17;2024-12-10
13920;"Brasil, 31615-250";-19,8134427;-43,9575505;1;1998-01-26;2024-12-10
23478;"Brasil, 49160-000";-10,8617345086538;-37,0994377384615;1;2013-01-25;2024-12-10
5893;"Brasil, 58037-000";-7,0969847;-34,8392156;1;2003-12-12;2024-12-10
24668;"Brasil, 13056-460";-24,28352305;-53,8305677620794;1;2013-07-05;2018-12-31
6616;"Brasil, 01413-000";-23,5610746206522;-46,6631826141304;1;1979-06-18;2024-12-10
15097;"Brasil, 83005-010";-25,5384996290323;-49,2026001741935;1;2008-11-21;2015-02-17
19103;"Brasil, 88014-902";-24,2705188;-53,8493846460734;1;2011-07-15;2017-08-31
19775;"Brasil, 06709-015";-23,59235085;-46,8317246;1;2011-10-12;2015-12-13
18170;"Brasil, 58037-000";-7,0969847;-34,8392156;1;2011-01-14;2017-08-31
17855;"Brasil, 93320-021";-30,81431825;-53,9061494540372;1;2010-09-02;2019-05-01
19409;"Brasil, 22445-000";-21,053976;-49,6834459;1;2011-07-29;2019-05-01
22379;"Brasil, 91010-002";-30,0109585;-51,1611546222222;1;2012-09-14;2019-05-01
1980;"Brasil, 22735-000";-22,9213951;-43,3602388;1;2002-09-03;2014-02-09
54935;"Brasil, 72814-100";-3,7144259;-38,5649459;1;2023-09-21;2024-12-10
38898;"Brasil, 67113-970";-1,38525745;-48,40911235;1;2018-03-01;2024-12-10
26037;"Brasil, 57310-340";-9,7340772;-36,6555172;1;2014-02-20;2024-12-10
41699;"Brasil, 80250-030";-30,8102662;-53,8926286398211;1;2018-09-21;2023-05-05
14984;"Brasil, 80250-030";-30,8102662;-53,8926286398211;1;2009-01-01;2018-12-01
2378;"Brasil, 84053-000";-25,0852316;-50,1788766;1;2001-07-03;2007-12-27
46257;"Brasil, 29075-920";-20,2644994;-40,2949839;1;2020-08-08;2020-09-24
46258;"Brasil, 90619-900";-30,05819644;-51,17325502;1;2020-08-20;2020-08-20
41695;"Brasil, 88035-000";-27,5896576157895;-48,5093919631579;1;2018-10-25;2024-12-10
31708;"Brasil, 24855-148";-30,5413801;-52,5130621013297;1;2015-10-02;2024-12-10
41704;"Brasil, 11726-000";-23,99733575;-46,4063918;1;2018-10-24;2024-12-10
16656;"Brasil, 11726-000";-23,99733575;-46,4063918;1;2010-01-01;2019-02-01
22548;"Brasil, 86087-350";-23,21364665;-46,8300318817936;1;2012-10-18;2024-12-10
25512;"Brasil, 57038-000";-9,63244143333333;-35,7009163433333;1;2013-11-06;2024-12-10
34941;"Brasil, 05724-002";-23,6282268;-46,7360062;1;2017-01-05;2024-12-10
41698;"Brasil, 83206-200";-30,5493977;-52,5277072281433;1;2018-09-21;2023-09-21
6627;"Brasil, 83206-200";-30,5493977;-52,5277072281433;1;2005-10-11;2018-12-01
33152;"Brasil, 53401-445";-7,94116656666667;-34,8775684;1;2016-04-01;2024-12-10
17201;"Brasil, 65065-470";-2,5308853;-44,2266066;1;2009-07-09;2019-10-01
41700;"Brasil, 65065-470";-2,5308853;-44,2266066;1;2018-10-05;2023-03-09
27507;"Brasil, 96212-630";-22,87533;-43,352300299246;1;2014-09-25;2024-12-10
31524;"Brasil, 68035-000";-2,4459015;-54,7462758;1;2015-09-03;2024-12-10
41696;"Brasil, 81610-000";-25,47280015;-49,2510316;1;2018-09-21;2024-12-10
13310;"Brasil, 81610-000";-25,47280015;-49,2510316;1;2005-10-11;2018-12-01
6658;"Brasil, 81070-150";-3,76799;-38,545864;1;2005-10-11;2018-12-01
41697;"Brasil, 81070-150";-3,76799;-38,545864;1;2018-09-21;2024-12-10
6682;"Brasil, 93010-210";-29,7704591428571;-51,1458623142857;1;2004-08-31;2019-04-01
41702;"Brasil, 93010-210";-29,7704591428571;-51,1458623142857;1;2018-09-21;2024-12-10
22547;"Brasil, 29103-800";-20,3928771;-40,31847125;1;2013-05-03;2024-12-10
46456;"Brasil, 25046-340";-30,54042975;-52,5079734931403;1;2019-01-02;2024-12-10
38713;"Brasil, 86200-000";-23,2710117549533;-51,0523280147664;1;2018-01-20;2021-12-02
31391;"Brasil, 60025-100";-3,72907074847162;-38,5283618480349;1;2015-07-01;2024-12-10
14752;"Brasil, 35010-173";-18,8547187;-41,9572197;1;2008-12-01;2013-07-04
52412;"Brasil, 36884-002";-30,8188884;-53,9038285201443;1;2022-11-23;2024-12-10
50308;"Brasil, 15800-200";-21,13718425;-48,96788815;1;2022-01-26;2024-12-10
52476;"Brasil, 77410-010";-11,7281447333333;-49,0680342333333;1;2022-12-15;2024-12-10
50305;"Brasil, 72800-150";-16,2565493;-47,95581;1;2022-01-26;2024-12-10
52310;"Brasil, 74884-801";-16,6705293;-49,2345148;1;2022-12-01;2024-12-10
50307;"Brasil, 77015-004";-30,80640115;-53,9022601710399;1;2022-01-22;2024-12-10
50306;"Brasil, 84053-000";-25,0852316;-50,1788766;1;2022-01-26;2024-12-10
51482;"Brasil, 65053-780";-9,9452979;-67,8330443;1;2022-06-30;2024-12-10
42563;"Brasil, 45836-000";-17,0750191272727;-39,5575935818182;1;2019-03-04;2024-12-10
28897;"Brasil, 01222-010";-23,5467408210084;-46,6504897512605;1;2013-05-24;2024-12-10
6740;"Brasil, 05508-060";-23,5594543857143;-46,7224568285714;1;1993-10-10;2024-12-10
30091;"Brasil, 68903-419";-0,006410975;-51,0788364125;1;2015-06-25;2024-12-10
25196;"Brasil, 17010-040";-30,808998;-53,8904086979855;1;2013-12-21;2024-12-10
30090;"Brasil, 13050-008";-30,81313535;-53,9045640570984;1;2015-07-24;2024-12-10
33905;"Brasil, 06382-260";-23,55204925;-46,83861945;1;2016-09-22;2024-12-10
30098;"Brasil, 38405-140";-30,53916145;-52,5243476267173;1;2015-06-18;2024-12-10
30122;"Brasil, 78060-601";-15,6081481;-56,0693426333333;1;2015-07-17;2022-08-16
40917;"Brasil, 78040-365";-24,28665165;-53,848954359248;1;2018-10-04;2024-12-10
43208;"Brasil, 13091-605";-24,1244015;-48,9075929847543;1;2019-06-20;2024-12-10
25199;"Brasil, 18110-650";-23,5360851;-47,4645055;1;2013-12-13;2024-12-10
35751;"Brasil, 08598-000";-23,4749657666667;-46,3260158666667;1;2017-04-27;2024-12-10
30012;"Brasil, 08220-900";-12,0684214;-77,0480731;1;2015-05-28;2024-12-10
43384;"Brasil, 82810-350";-25,43107365;-49,20771105;1;2019-07-11;2024-12-10
22674;"Brasil, 13208-056";-23,20065914;-46,89166772;1;2012-12-12;2024-12-10
17949;"Brasil, 04752-005";-23,6529407666667;-46,7118791666667;1;2010-11-12;2024-12-10
25197;"Brasil, 13482-902";-24,2705188;-53,8493846460734;1;2013-10-20;2013-10-20
30118;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1;2015-08-14;2024-12-10
30097;"Brasil, 58038-680";-9,937122;-67,8340037;1;2015-06-05;2024-12-10
31527;"Brasil, 58055-018";-7,16204338839286;-34,8306136861607;1;2015-12-10;2024-12-10
30096;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1;2015-06-25;2024-12-10
30116;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1;2015-08-07;2024-12-10
25194;"Brasil, 59110-200";-3,7218825;-38,4802947;1;2013-10-15;2022-08-16
25822;"Brasil, 59064-000";-5,82928906666667;-35,2434324;1;2013-11-29;2024-12-10
20429;"Brasil, 79080-105";-20,4780712;-54,6261562;1;2011-12-09;2024-12-10
25960;"Brasil, 60520-101";-3,76925858210526;-38,5781318578947;1;2014-02-06;2024-12-10
25191;"Brasil, 80420-090";-25,44215425;-49,2879868;1;2014-01-17;2024-12-10
30093;"Brasil, 15085-350";-20,8477891666667;-49,3921490333333;1;2015-07-03;2024-12-10
25193;"Brasil, 69037-000";-3,0847353;-60,0731383;1;2011-11-24;2024-12-10
41410;"Brasil, 22793-081";-23,0010644666667;-43,38909325;1;2018-11-01;2024-12-10
30352;"Brasil, 64003-087";-5,6127224;-47,4135333490544;1;2015-07-27;2024-12-10
27076;"Brasil, 60176-065";-3,74137652307692;-38,47399265;1;2014-10-30;2024-12-10
34309;"Brasil, 60355-512";-3,72814050666667;-38,56938023;1;2016-10-27;2024-12-10
37222;"Brasil, 97030-630";-29,7079787777778;-53,8369224666667;1;2017-09-01;2024-12-10
32323;"Brasil, 74435-300";-30,5476967;-52,5171922660851;1;2015-06-23;2024-12-10
30155;"Brasil, 54410-902";-8,1602792;-34,9284855;1;2015-07-31;2024-12-10
25198;"Brasil, 14027-250";-21,2498289;-47,8324329;1;2013-09-30;2024-12-10
25190;"Brasil, 09721-000";-23,72258365;-46,5430410083333;1;2013-06-21;2024-12-10
30088;"Brasil, 24466-315";-22,81599375;-43,06916465;1;2015-06-12;2024-12-10
25195;"Brasil, 65076-820";-2,5016748;-44,276900875;1;2013-06-10;2024-12-10
11817;"Brasil, 22430-200";-30,5493977;-52,5277072281433;1;2000-12-18;2005-09-30
15569;"Brasil, 07252-000";-23,4458052285714;-46,4071842142857;1;2008-07-11;2024-12-10
27874;"Brasil, 06600-045";-6,9046649;-35,1841183;1;2013-11-25;2017-01-31
34307;"Brasil, 13482-902";-24,2705188;-53,8493846460734;1;2016-09-29;2023-04-20
27875;"Brasil, 87040-900";-28,1123214;-54,7176521;1;2013-09-26;2016-09-23
52680;"Brasil, 68515-000";-6,19301982;-49,6754547381818;1;2023-02-23;2023-06-16
27873;"Brasil, 68515-000";-6,19301982;-49,6754547381818;1;2013-04-29;2024-12-10
27876;"Brasil, 18540-000";-23,2239275875;-47,506573575;1;2014-08-21;2021-09-10
31541;"Brasil, 16300-000";-21,4159131416667;-50,0789590583333;1;2015-11-12;2024-12-10
52530;"Brasil, 19013-030";-22,1315997;-51,3901637;1;2023-01-12;2024-12-10
42557;"Brasil, 79904-586";-9,9357039;-67,8313716;1;2019-04-04;2024-12-10
41661;"Brasil, 68515-000";-6,19301982;-49,6754547381818;1;2018-12-01;2024-12-10
6576;"Brasil, 04534-011";-23,5846437;-46,67418115;1;1999-08-09;2008-11-25
54478;"Brasil, 56520-000";-8,62020086666667;-37,1570707;1;2021-03-01;2021-03-02
25854;"Brasil, 96570-000";-30,5094013727273;-53,4775380545455;1;2011-12-18;2015-12-31
18329;"Brasil, 28970-000";-22,8595347074074;-42,3602105111111;1;2010-12-24;2024-12-10
44760;"Brasil, 28994-816";-22,8890796;-42,4674082;1;2019-12-19;2024-12-10
57079;"Brasil, 28470-000";-21,5814697318182;-42,23849015;1;2024-01-12;2024-12-10
23054;"Brasil, 28890-000";-22,4770832625;-41,9145390625;1;2007-11-22;2024-12-10
13643;"Brasil, 14051-900";-28,1123214;-54,7176521;1;2005-09-26;2009-03-10
16742;"Brasil, 25015-660";-14,5539302;-39,805957;1;2009-09-24;2013-09-13
39190;"Brasil, 87040-360";-23,4136444;-51,9035339;1;2018-11-01;2018-09-11
39189;"Brasil, 04029-902";-23,6101926;-46,6668742;1;2018-10-01;2024-12-10
40652;"Brasil, 01039-000";-23,541075785;-46,6389004316667;1;2018-08-01;2024-12-10
15616;"Brasil, 93700-000";-29,673536016;-51,056505248;1;2008-06-14;2024-12-10
15126;"Brasil, 18650-000";-22,7404052166667;-48,5707289;1;2001-12-05;2015-09-24
15969;"Brasil, 89700-000";-27,2295784352941;-52,0187905147059;1;2009-07-01;2013-03-13
21592;"Brasil, 27211-150";-30,54985925;-52,5203252236328;1;2011-08-27;2024-12-10
35929;"Brasil, 23885-000";-21,053976;-49,6834459;1;1998-05-11;2024-12-10
13332;"Brasil, 80410-230";-25,42893265;-49,2762155;1;2006-06-01;2024-12-10
13333;"Brasil, 80020-250";-25,4258621333333;-49,2697004;1;2007-09-01;2024-12-10
12485;"Brasil, 29230-000";-20,7779373480769;-40,6616641961538;1;1999-09-10;2006-11-01
27084;"Brasil, 78060-601";-15,6081481;-56,0693426333333;1;2014-04-17;2015-07-16
27088;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1;2014-05-08;2015-08-06
27086;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1;2014-05-08;2015-08-13
6676;"Brasil, 36500-000";-21,1133759666667;-42,9494905555556;1;2004-07-07;2005-09-27
5953;"Brasil, 37795-000";-22,0790677;-46,5763954;1;2004-06-01;2015-12-31
38512;"Brasil, 98005-970";-28,689507;-53,61103105;1;2017-10-12;2020-07-13
45325;"Brasil, 97541-540";-29,7789096;-55,7896521;1;2020-02-20;2024-12-10
41665;"Brasil, 98700-000";-28,3981894297619;-53,9156078321429;1;2018-08-23;2024-12-10
54109;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1;2023-06-16;2024-12-10
15620;"Brasil, 19400-000";-21,8384620916667;-51,845286775;1;2008-06-19;2013-06-05
5479;"Brasil, 30315-010";-30,81169215;-53,898250107495;1;2006-08-12;2008-01-21
439;"Brasil, 30160-041";-19,93583895;-43,9492839;1;1999-08-13;2008-01-30
14349;"Brasil, 12940-281";-30,5549408;-52,5174705820044;1;2007-09-21;2024-12-10
18124;"Brasil, 22240-100";-22,9362526;-43,188222775;1;2010-12-24;2010-12-24
2498;"Brasil, 96020-080";-31,7655851833333;-52,3412450833333;1;2001-05-18;2009-06-02
2499;"Brasil, 96020-420";-9,9275642;-67,8428956;1;2001-06-01;2007-10-04
2500;"Brasil, 96200-480";-32,03233695;-52,1030716;1;1999-01-22;2007-03-03
2504;"Brasil, 95010-060";-29,1719395;-51,1921295666667;1;2003-09-05;2009-06-02
2511;"Brasil, 95780-000";-29,6876440195652;-51,4622136282609;1;1999-01-08;2007-07-19
2512;"Brasil, 95900-000";-29,4545312709091;-51,9700115145455;1;1995-04-01;2009-06-02
2501;"Brasil, 96820-050";-29,7045429;-52,4298761;1;1998-09-12;2009-06-02
2502;"Brasil, 95700-000";-29,1880531107143;-51,5391095714286;1;2001-05-18;2009-06-02
2503;"Brasil, 94901-970";-9,9801825;-67,8340625;1;1995-05-05;2009-08-10
2505;"Brasil, 91110-000";-30,00463265;-51,1380829;1;1994-07-14;2012-12-31
46149;"Brasil, 74063-300";-30,5476967;-52,5171922660851;1;2020-07-16;2020-08-23
45899;"Brasil, 74810-907";-15,7967373;-47,9382165;1;2020-06-18;2020-08-12
46312;"Brasil, 74805-150";-3,76799;-38,545864;1;2020-08-13;2020-10-01
45925;"Brasil, 34018-006";-30,8157125;-53,9008143633646;1;2020-06-14;2020-09-16
45926;"Brasil, 34007-660";-14,5539302;-39,805957;1;2020-06-19;2020-08-14
15401;"Brasil, 50020-050";-22,5198122;-47,3933638;1;2006-11-10;2012-07-31
15054;"Brasil, 96200-030";-32,03688025;-52,09517895;1;2008-09-01;2014-12-03
5651;"Brasil, 36013-902";-24,2705188;-53,8493846460734;1;2003-10-01;2015-06-30
5605;"Brasil, 30140-092";-19,93003244;-43,9428618;1;2006-02-01;2011-05-27
5604;"Brasil, 30140-092";-19,93003244;-43,9428618;1;2006-02-01;2012-09-27
5942;"Brasil, 33400-000";-19,6342498142857;-43,9008629142857;1;2004-07-07;2013-12-06
13504;"Brasil, 97800-000";-28,4081720608696;-54,9598187478261;1;2007-08-26;2012-01-24
3101;"Brasil, 37200-000";-21,2355866175824;-44,9950260340659;1;2000-05-24;2009-03-17
5401;"Brasil, 37704-369";-24,28683775;-53,8468741893861;1;1981-11-03;2009-05-18
3100;"Brasil, 37470-000";-22,1174912086957;-45,0563902956522;1;1998-02-26;2012-12-01
6699;"Brasil, 37701-002";-30,8188884;-53,9038285201443;1;1981-11-03;2008-12-01
6720;"Brasil, 40020-070";-23,4431576;-51,9705565;1;1990-02-08;2006-12-31
15360;"Brasil, 75080-240";-16,3220136;-48,9468502;1;2008-11-28;2011-03-28
3113;"Brasil, 38700-022";-30,8145141;-53,8982459652445;1;1999-06-15;2011-03-28
5608;"Brasil, 69053-000";-3,09333645;-60,02244665;1;2005-10-04;2006-10-12
3115;"Brasil, 38740-000";-18,94588645;-46,99446625;1;2001-06-11;2008-02-24
5610;"Brasil, 12505-300";-22,81481842;-45,20150044;1;2005-11-25;2007-01-18
5607;"Brasil, 78043-900";-12,0684214;-77,0480731;1;2005-09-01;2007-01-18
3117;"Brasil, 78060-000";-15,6034116;-56,0780672;1;2004-09-20;2006-02-01
3116;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1;2004-09-20;2006-05-04
2394;"Brasil, 70310-500";-15,7589343;-47,8688439;1;1997-06-27;2010-03-04
2405;"Brasil, 57031-310";-22,8738319;-43,2496583;1;1989-04-15;2011-07-14
2397;"Brasil, 57057-000";-9,6173589;-35,742653;1;1998-08-07;2010-08-29
2399;"Brasil, 74810-100";-3,7144259;-38,5649459;1;1996-12-20;2010-07-29
2407;"Brasil, 28610-170";-30,54246435;-52,5282085894729;1;1997-07-25;2007-05-03
2401;"Brasil, 66035-170";-1,4534035;-48,4885232;1;1981-02-09;2007-04-25
2413;"Brasil, 66017-000";-1,45223418571429;-48,4956038571429;1;1981-12-09;2006-02-17
2418;"Brasil, 20021-290";-22,9127682;-43,1772505;1;2001-08-31;2008-10-24
2420;"Brasil, 20511-000";-22,9327112;-43,2426283;1;1998-04-16;2007-08-30
2428;"Brasil, 60025-100";-3,72907074847162;-38,5283618480349;1;2004-10-26;2005-08-18
2427;"Brasil, 50050-000";-8,05513053571429;-34,8781683071429;1;1990-01-17;2007-01-02
2410;"Brasil, 29050-902";-20,3124355;-40,2882604;1;1993-03-17;2006-10-10
14386;"Brasil, 01035-000";-23,54392165;-46,6378136263158;1;2008-01-04;2013-12-05
6582;"Brasil, 01049-000";-23,5453132;-46,6373055;1;1995-11-03;2007-07-31
4407;"Brasil, 87013-040";-30,808998;-53,8904086979855;1;1997-10-16;2003-04-09
3076;"Brasil, 17044-590";-8,20669125;-34,9242132535043;1;1997-06-30;2008-01-06
4373;"Brasil, 78015-285";-30,53214525;-52,5243244119216;1;1997-11-10;2005-05-31
4372;"Brasil, 15015-300";-20,8133734142857;-49,3831131214286;1;1987-10-21;2011-04-29
3105;"Brasil, 85810-010";-24,9536923;-53,4647148;1;2000-08-22;2008-07-23
3108;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1;1999-11-17;2007-08-10
3109;"Brasil, 17509-020";-22,2113860666667;-49,9485001666667;1;1999-11-17;2006-04-06
3110;"Brasil, 17509-020";-22,2113860666667;-49,9485001666667;1;2000-04-28;2006-04-06
4400;"Brasil, 17516-000";-22,2243358333333;-49,9327555;1;2008-07-18;2009-10-02
3106;"Brasil, 85816-290";-24,950531;-53,450608075;1;2004-04-20;2011-11-05
4405;"Brasil, 79002-070";-20,46414515;-54,6188144;1;1982-11-08;2013-10-21
12530;"Brasil, 11010-061";-23,5227105;-46,4100696679826;1;1995-03-17;2024-12-10
6574;"Brasil, 90050-100";-30,0381849357143;-51,2216876714286;1;2004-12-03;2010-07-22
3084;"Brasil, 09175-183";-3,7818383;-38,580485;1;1997-06-10;2010-08-31
6579;"Brasil, 79804-030";-30,8102662;-53,8926286398211;1;2003-07-14;2007-03-01
5265;"Brasil, 05005-000";-23,5327026807692;-46,6686771038462;1;1986-06-21;2007-11-15
5036;"Brasil, 02089-900";-23,5162851;-46,6180365;1;1984-06-15;2008-06-04
5268;"Brasil, 30111-060";-19,9155396;-43,933678;1;1983-12-01;2024-12-10
5264;"Brasil, 05577-200";-23,5880713;-46,7511938;1;1996-06-01;2011-11-10
5037;"Brasil, 01361-900";-28,1123214;-54,7176521;1;1988-03-03;1989-09-14
5267;"Brasil, 30160-010";-30,81169215;-53,898250107495;1;1979-10-01;2024-12-10
5040;"Brasil, 13075-060";-23,2613819;-45,9530786;1;1992-09-30;2011-05-01
5266;"Brasil, 05005-000";-23,5327026807692;-46,6686771038462;1;2004-06-25;2015-04-29
5038;"Brasil, 05005-000";-23,5327026807692;-46,6686771038462;1;1994-03-17;1994-03-17
5042;"Brasil, 13033-060";-23,2613819;-45,9530786;1;1996-12-23;2005-11-30
5039;"Brasil, 05003-090";-9,7972595;-68,5398844;1;1991-06-13;1991-06-13
2926;"Brasil, 49035-810";-24,29056495;-53,8266961902471;1;2003-03-10;2008-03-25
2925;"Brasil, 36025-160";-30,54596235;-52,5319563996719;1;1999-12-22;2008-08-31
26850;"Brasil, 01219-010";-23,5407570833333;-46,6455650916667;1;2009-11-25;2024-12-10
16519;"Brasil, 75516-020";-30,8147479;-53,8991252925057;1;2006-04-21;2012-01-01
4862;"Brasil, 01210-000";-23,5414848818182;-46,6437200909091;1;1999-05-24;2009-05-12
6734;"Brasil, 12900-005";-22,9559034;-46,5415319;1;1974-02-21;2008-02-01
6379;"Brasil, 96820-050";-29,7045429;-52,4298761;1;2005-01-14;2005-03-05
16293;"Brasil, 99100-050";-22,5198122;-47,3933638;1;2009-10-01;2012-12-31
16298;"Brasil, 96820-050";-29,7045429;-52,4298761;1;2001-12-12;2012-12-31
19144;"Brasil, 88501-120";-15,935416;-57,0254782;1;2011-06-10;2012-12-31
16066;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1;2009-10-01;2012-12-31
16306;"Brasil, 95900-000";-29,4545312709091;-51,9700115145455;1;2009-10-01;2012-12-31
16286;"Brasil, 89801-060";-23,2210055;-45,9012132;1;2009-10-01;2011-12-16
17327;"Brasil, 60160-230";-3,73391958431373;-38,4947797313725;1;2010-07-01;2012-12-31
16284;"Brasil, 97050-531";-29,6901620537037;-53,7946972592593;1;2009-06-25;2012-12-31
17308;"Brasil, 88132-149";-27,64149915;-48,6760914;1;2010-06-18;2012-12-31
16294;"Brasil, 96020-080";-31,7655851833333;-52,3412450833333;1;2009-10-01;2012-12-31
2467;"Brasil, 88015-530";-27,58778965;-48,5497622;1;1993-12-14;2009-02-01
2470;"Brasil, 89201-330";-26,2991675571429;-48,8486958857143;1;1994-06-05;2009-05-20
2468;"Brasil, 71936-250";-15,8348863566667;-48,042879;1;2005-12-10;2012-12-31
2469;"Brasil, 13480-013";-30,81836325;-53,9064460505515;1;2003-09-10;2012-12-31
2461;"Brasil, 60160-230";-3,73391958431373;-38,4947797313725;1;1999-06-18;2012-12-31
2463;"Brasil, 19013-030";-22,1315997;-51,3901637;1;1994-07-21;2012-12-31
2464;"Brasil, 19800-000";-22,6568852818182;-50,4193872;1;1998-12-05;2010-06-10
2465;"Brasil, 88330-000";-26,99230982;-48,63246402;1;1997-12-12;2012-12-31
2466;"Brasil, 14784-000";-15,61050205;-56,1544917542865;1;1995-10-26;2008-08-03
2474;"Brasil, 15600-000";-20,2815086189189;-50,2496037918919;1;1997-02-14;2007-08-10
2476;"Brasil, 88110-000";-15,61050205;-56,1544917542865;1;1991-03-14;2012-12-31
2477;"Brasil, 88301-107";-29,7056144;-53,8746954678669;1;2000-10-27;2012-12-31
2479;"Brasil, 13506-845";-24,29347895;-53,8516990043181;1;2004-05-21;2012-12-31
2480;"Brasil, 86010-190";-23,3152779153846;-51,1550227;1;2000-01-26;2008-05-31
2481;"Brasil, 88220-000";-27,1090290258741;-48,6127912657343;1;2004-01-10;2011-03-24
2472;"Brasil, 89251-970";-26,49347535;-49,12179216;1;2006-09-22;2012-12-31
2473;"Brasil, 60150-162";-3,73731759310345;-38,4959994655172;1;2002-07-12;2012-12-31
2471;"Brasil, 88330-668";-24,2872588;-53,8320745557033;1;2002-12-20;2005-02-27
2482;"Brasil, 14807-066";-23,4862853;-46,3659504;1;2003-12-19;2007-03-29
2882;"Brasil, 85810-230";-24,9506749;-53,4768675;1;2004-11-19;2012-12-31
16287;"Brasil, 95700-000";-29,1880531107143;-51,5391095714286;1;2009-10-01;2012-12-31
16290;"Brasil, 99050-000";-28,2413381;-52,379562575;1;2009-10-01;2012-12-31
6577;"Brasil, 75080-150";-30,54985925;-52,5203252236328;1;1995-04-05;2006-08-08
2655;"Brasil, 74150-130";-3,7962265;-38,4888263;1;2001-03-30;2009-08-10
6745;"Brasil, 66615-740";-9,9455825;-67,8344553;1;1993-11-12;2009-02-03
2487;"Brasil, 88705-001";-28,4782718;-48,9997063666667;1;1998-04-03;2009-08-11
2489;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1;2003-01-10;2009-06-02
2485;"Brasil, 88815-000";-28,6796474;-49,3494383;1;1996-12-20;2009-06-02
2355;"Brasil, 11680-000";-23,4465289463415;-45,0900589530488;1;2003-08-04;2011-05-05
6643;"Brasil, 11600-000";-23,7729495774194;-45,5552500032258;1;2002-10-12;2014-03-28
12663;"Brasil, 37002-450";-24,2807894;-53,8245280471205;1;2002-06-28;2009-11-06
6730;"Brasil, 01211-100";-23,5381719784314;-46,6479898431373;1;1973-06-10;2024-12-10
4148;"Brasil, 61900-020";-30,8149529;-53,9058339063014;1;2004-12-10;2009-11-20
2844;"Brasil, 13990-000";-22,1968897;-46,7571283;1;1995-09-13;2008-11-07
2848;"Brasil, 13720-000";-21,5951136166667;-46,894525975;1;1995-09-13;2008-11-07
2837;"Brasil, 13360-000";-22,9858334;-47,5107032;1;1985-09-19;2008-11-07
6680;"Brasil, 35900-013";-19,62179195;-43,22666785;1;2005-09-09;2024-12-10
40187;"Brasil, -";-10,3333333;-53,2;1;NA;NA
6604;"Brasil, 60060-390";-3,72202448630137;-38,5158633342466;1;1998-12-02;2013-09-02
25076;"Brasil, 88705-003";-28,47536095;-48,99577425;1;2006-11-01;2016-07-26
6636;"Brasil, 01307-001";-23,5540697590909;-46,6535558181818;1;2002-03-27;2024-12-10
14007;"Brasil, 05005-900";-23,5266066;-46,6805886;1;2008-05-30;2019-01-31
2738;"Brasil, 91340-110";-30,02183495;-51,161452725;1;2003-08-26;2021-09-16
2888;"Brasil, 80420-000";-25,435876325;-49,2796025875;1;2004-11-12;2021-09-16
20590;"Brasil, 71215-900";-2,5450585;-44,2082724;1;2011-12-09;2024-12-10
21325;"Brasil, 22250-040";-22,94493585;-43,1814108;1;2009-12-01;2024-12-10
31112;"Brasil, 01305-100";-23,5544504099291;-46,6559673560284;1;2015-05-31;2024-12-10
42213;"Brasil, 05005-030";-23,527401495;-46,68091942;1;2008-05-30;2024-12-10
2745;"Brasil, 22631-000";-23,0042145;-43,3235725;1;2000-09-14;2018-09-30
49850;"Brasil, 91340-110";-30,02183495;-51,161452725;1;2021-11-04;2024-12-10
50488;"Brasil, 86010-907";-24,3051482;-53,8386077384067;1;2022-03-03;2024-12-10
6578;"Brasil, 18110-650";-23,5360851;-47,4645055;1;1995-04-18;2013-09-23
13460;"Brasil, 21360-200";-22,8703881;-43,3348001;1;1971-01-01;2024-12-10
