"REGISTRO_COMPLEXO";"CEP_COMPLEXO";"lat";"long";"certo"
22959;"Brasil, 85853-000";-25,5654359333333;-54,5531896333333;1
6727;"Brasil, 21941-290";-30,53220635;-52,5228021962274;1
17556;"Brasil, 80610-905";-25,4756467666667;-49,2887797666667;1
19979;"Brasil, 65901-600";42,0549452;-7,800293;0
18716;"Brasil, 26600-000";-22,6171386666667;-43,7073274666667;1
46136;"Brasil, -";-10,3333333;-53,2;1
57167;"Brasil, 37701-058";-21,7825316;-46,5621746;1
6601;"Brasil, 22290-040";-22,95314109;-43,177633825;1
16985;"Brasil, 21740-000";-22,8840803;-43,39563615;1
6705;"Brasil, 22270-000";-22,9521198571429;-43,1857352;1
13366;"Brasil, 35400-000";-20,3864734730337;-43,5037583146067;1
5411;"Brasil, 22451-040";-22,9768502;-43,2305356857143;1
37080;"Brasil, 01311-300";-23,5581338833333;-46,6605888404762;1
17216;"Brasil, 13650-000";-21,8189985333333;-47,2364386333333;1
26810;"Brasil, 68180-005";-4,27371518;-55,98181382;1
6673;"Brasil, 41825-000";-12,9971548;-38,4659302;1
27305;"Brasil, 08115-100";-23,4937349;-46,4050017666667;1
11754;"Brasil, 16901-100";-20,8844678;-51,3697369;1
6659;"Brasil, 18200-358";-23,579017330303;-48,0377541121212;1
24433;"Brasil, 89700-000";-27,2295784352941;-52,0187905147059;1
17179;"Brasil, 11410-221";-30,5382715;-52,5079792733634;1
24435;"Brasil, 06850-100";-23,714424246875;-46,849326621875;1
13105;"Brasil, 89160-000";-27,1971810714286;-49,6467653142857;1
15257;"Brasil, 89240-000";-26,21984695;-48,5874735685714;1
13106;"Brasil, 89560-000";-27,002215642623;-51,1616417770492;1
16540;"Brasil, 69100-000";-3,12936977142857;-58,4472722857143;1
6482;"Brasil, 74465-280";-9,945222;-67,8850584;1
19444;"Brasil, 11920-000";-24,7135443875;-47,5646520333333;1
16678;"Brasil, 17700-000";-21,7959035333333;-50,8821712;1
20404;"Brasil, 21670-000";-21,053976;-49,6834459;1
19835;"Brasil, 97560-000";-30,3872296448276;-56,4520747586207;1
20442;"Brasil, 37925-000";-20,466297025;-45,968713075;1
28343;"Brasil, 35570-000";-20,4660177823529;-45,4344981352941;1
45997;"Brasil, 35588-000";-20,2802175818182;-45,5417442181818;1
15093;"Brasil, 35570-000";-20,4660177823529;-45,4344981352941;1
53804;"Brasil, 36025-160";-30,54596235;-52,5319563996719;1
34842;"Brasil, 35582-000";-21,053976;-49,6834459;1
46088;"Brasil, 37930-000";-20,6031197625;-46,085250225;1
31000;"Brasil, 35578-000";-21,053976;-49,6834459;1
53273;"Brasil, 36013-150";-30,54985925;-52,5203252236328;1
56990;"Brasil, -";-10,3333333;-53,2;1
19846;"Brasil, 35560-000";-20,0890397;-45,2899598;1
2978;"Brasil, 27345-391";-24,27268445;-53,8480540426144;1
12282;"Brasil, 27260-720";-24,2815169;-53,8275820825569;1
6431;"Brasil, 13610-210";-22,18550154375;-47,38886385625;1
2393;"Brasil, 69050-902";-24,2705188;-53,8493846460734;1
24770;"Brasil, 28020-740";-21,7637874428571;-41,3304369214286;1
16402;"Brasil, 70770-100";-15,7321825;-47,8977054;1
2404;"Brasil, 13087-901";-23,6384043;-46,5420168;1
13482;"Brasil, 22610-901";-3,72826945;-38,4970356088003;1
2408;"Brasil, 74223-060";-3,8136222;-38,5751664;1
38261;"Brasil, 65071-380";-2,49243996666667;-44,2667415833333;1
2424;"Brasil, 25586-140";-30,53916145;-52,5243476267173;1
2387;"Brasil, 26210-000";-22,759597725;-43,451767275;1
2391;"Brasil, 04534-002";-16,8397547;-40,8810582;1
11752;"Brasil, 22430-060";-22,9805341;-43,220639675;1
51461;"Brasil, 22440-032";-22,9839322;-43,219396;1
19334;"Brasil, 57032-901";-3,72826945;-38,4970356088003;1
2389;"Brasil, 21351-051";-8,5255839;-35,0275616;1
2426;"Brasil, 20765-000";-22,8795039;-43,2702279;1
33119;"Brasil, 26265-090";-23,5891872;-50,7656852;1
27853;"Brasil, 06090-010";-23,5375286;-46,7769294;1
2415;"Brasil, 71219-000";-15,61050205;-56,1544917542865;1
43321;"Brasil, 04794-000";-23,6233875;-46,7018585;1
27854;"Brasil, 29100-450";-20,3416998857143;-40,2912269;1
2385;"Brasil, 29100-450";-20,3416998857143;-40,2912269;1
2390;"Brasil, 22290-070";-22,95537556;-43,17807012;1
2392;"Brasil, 22220-001";-22,9299208222222;-43,1774479111111;1
13416;"Brasil, 20530-230";-22,9217495;-43,2350935;1
30652;"Brasil, 38060-000";19,6644656;-101,1867814;0
15264;"Brasil, 12230-000";-23,22562406;-45,8909848866667;1
55428;"Brasil, 12230-000";-23,22562406;-45,8909848866667;1
13454;"Brasil, 22775-002";-22,987136;-43,36777225;1
17204;"Brasil, 04551-000";-23,5954339;-46,6867074;1
17366;"Brasil, 23087-284";-30,55180125;-52,5218516654012;1
12270;"Brasil, 13960-000";-22,5929393016949;-46,5233495067797;1
12957;"Brasil, 29190-920";-24,28173015;-53,8235562281628;1
15961;"Brasil, 50010-340";-8,0656389;-34,8780817666667;1
6563;"Brasil, 50010-240";-8,06357533947368;-34,8769405657895;1
13706;"Brasil, 78900-850";NA;NA;NA
14766;"Brasil, 29075-050";-23,4050444;-46,8303079;1
6751;"Brasil, 95150-000";-29,3734834369565;-51,1089323826087;1
17600;"Brasil, 88051-001";-27,4911043;-48,5301186;1
16479;"Brasil, 14680-000";-21,021358525;-47,767136575;1
16481;"Brasil, 14140-000";-21,33767743;-47,73263115;1
16480;"Brasil, 14270-000";-21,4840594658824;-47,3666191635294;1
16482;"Brasil, 13710-000";-21,6950199;-47,273725925;1
6741;"Brasil, 30320-901";-3,72826945;-38,4970356088003;1
4229;"Brasil, -";-10,3333333;-53,2;1
6662;"Brasil, 28360-000";-21,1336793688312;-41,6778159805195;1
19512;"Brasil, 37170-000";-21,089510903139;-45,5699200529148;1
13790;"Brasil, 13042-105";-22,938725;-47,0509288;1
24883;"Brasil, 74030-100";-0,2957854;-78,439517249;1
17707;"Brasil, 15800-200";-21,13718425;-48,96788815;1
6721;"Brasil, 72870-000";-16,0522474;-47,983399;1
18739;"Brasil, 86010-180";-23,314451088;-51,156261404;1
21670;"Brasil, 72800-150";-16,2565493;-47,95581;1
18018;"Brasil, 57057-000";-9,6173589;-35,742653;1
21414;"Brasil, 77015-972";-14,6509806;-39,5892441;1
18738;"Brasil, 84053-000";-25,0852316;-50,1788766;1
16703;"Brasil, 74450-300";-26,3389204;-60,4334585;1
18017;"Brasil, 74967-145";-16,8238034;-49,281099;1
19515;"Brasil, 16200-000";-21,3582071;-50,2869214;1
19516;"Brasil, 16300-000";-21,4159131416667;-50,0789590583333;1
2654;"Brasil, 74063-010";-16,6714517333333;-49,2587476666667;1
40889;"Brasil, 74030-100";-0,2957854;-78,439517249;1
37197;"Brasil, 74030-100";-0,2957854;-78,439517249;1
16702;"Brasil, 74150-130";-3,7962265;-38,4888263;1
16701;"Brasil, 75709-140";-30,53916145;-52,5243476267173;1
37199;"Brasil, 72800-150";-16,2565493;-47,95581;1
37375;"Brasil, 57052-405";-6,4048015;-38,9536103;1
37200;"Brasil, 77015-972";-14,6509806;-39,5892441;1
37198;"Brasil, 74450-010";2,235751;-60,9778871;0
37196;"Brasil, 74357-015";-8,0216919;-34,861392;1
37201;"Brasil, 86010-180";-23,314451088;-51,156261404;1
37202;"Brasil, 84053-000";-25,0852316;-50,1788766;1
41815;"Brasil, 89620-000";-27,4003383457143;-51,22321078;1
36217;"Brasil, 83405-030";-30,8153376;-53,9068321676888;1
32132;"Brasil, 13630-272";-30,55299795;-52,5192544631119;1
2448;"Brasil, 84261-000";42,0549452;-7,800293;0
2449;"Brasil, 38200-000";-20,02337785;-48,9356604125;1
2444;"Brasil, 15700-000";-20,2653496666667;-50,5565687;1
24637;"Brasil, 19814-000";-22,6613567;-50,4172835;1
2445;"Brasil, 18708-005";-23,0941214;-48,9220039;1
2446;"Brasil, 15800-090";-21,1354451;-48,9705326;1
6594;"Brasil, 15015-300";-20,8133734142857;-49,3831131214286;1
2450;"Brasil, 18407-110";-23,9865878;-48,885711;1
24636;"Brasil, 14870-515";-24,30253965;-53,8306657469347;1
17441;"Brasil, 16400-075";2,87623475;-60,7121759220295;0
13583;"Brasil, 15400-000";-20,7469239;-48,918210275;1
2447;"Brasil, 79601-160";-30,54596235;-52,5319563996719;1
13444;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1
12681;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1
6752;"Brasil, 95520-000";-29,91557553;-50,268215495;1
6686;"Brasil, 60015-290";-3,7380841675;-38,5381976508333;1
16318;"Brasil, 69304-000";42,0549452;-7,800293;0
6593;"Brasil, 29900-490";-19,3867496;-40,068657;1
18126;"Brasil, 87070-000";-15,61050205;-56,1544917542865;1
4379;"Brasil, 87013-040";-30,808998;-53,8904086979855;1
31655;"Brasil, 01220-010";-23,5444539647799;-46,6466131226415;1
38711;"Brasil, 36400-000";-20,664332525;-43,794005875;1
27313;"Brasil, 97700-000";-29,187526695;-54,869923125;1
6602;"Brasil, 28905-250";-30,54935925;-52,5182159403095;1
34616;"Brasil, 28928-542";-22,6634546;-42,0067168;1
17294;"Brasil, 17601-430";-24,27099185;-53,8433632189311;1
6591;"Brasil, 70610-300";-30,5476967;-52,5171922660851;1
16186;"Brasil, 43700-000";-12,7942628142857;-38,4022880857143;1
26896;"Brasil, 96300-000";-32,5246438117647;-53,3995627470588;1
17629;"Brasil, 77817-805";NA;NA;NA
53479;"Brasil, 65930-000";-4,9157688443299;-47,4539154154639;1
38237;"Brasil, 65930-000";-4,9157688443299;-47,4539154154639;1
42976;"Brasil, 76380-037";-10,3378038;-48,3406458;1
47831;"Brasil, 77410-020";-11,7270977;-49,0622085;1
34401;"Brasil, 77911-230";-7,1893336;-35,2572671;1
37281;"Brasil, 38600-000";-17,2187400032609;-46,8710417565217;1
28563;"Brasil, 68625-230";-2,9951855;-47,355516;1
38513;"Brasil, 68553-220";-23,25721805;-50,9730170769835;1
53308;"Brasil, 75261-142";-3,8348865;-38,4989952;1
31594;"Brasil, 68456-000";26,5138346;-100,1960496;0
33066;"Brasil, 49680-000";-10,21585246;-37,42140013;1
29109;"Brasil, -";-10,3333333;-53,2;1
14252;"Brasil, 99700-000";-27,6395193722222;-52,2718877055556;1
14565;"Brasil, 97015-004";-29,687154;-53,8095096;1
18040;"Brasil, 95700-000";-29,1880531107143;-51,5391095714286;1
37102;"Brasil, 95320-000";-28,78445415;-51,6111081;1
32792;"Brasil, 95700-160";23,1363436;-82,3516518;0
11795;"Brasil, 66023-705";-1,45844255;-48,495875075;1
2895;"Brasil, 39401-056";-23,2071221;-46,157624;1
25393;"Brasil, 59110-200";-3,7218825;-38,4802947;1
39866;"Brasil, 16200-103";-30,54518975;-52,5323752045266;1
4846;"Brasil, 04747-030";-23,6542752;-46,7011686;1
2893;"Brasil, 74980-970";-26,0832082;-48,6095562;1
15211;"Brasil, 68745-000";-1,29611455;-47,92549535;1
2896;"Brasil, 66645-000";-1,4080454;-48,4355295;1
6181;"Brasil, 45055-900";-14,8915555;-40,8440902;1
17420;"Brasil, 14406-901";-3,72826945;-38,4970356088003;1
2922;"Brasil, 14801-600";-21,7840429;-48,2108033;1
2907;"Brasil, 17210-110";-22,2985688666667;-48,5437997;1
22977;"Brasil, 68903-009";0,00809793333333333;-51,0683783333333;0
2913;"Brasil, 13215-276";-30,55434355;-52,5160698940166;1
2919;"Brasil, 03634-010";-23,5246039;-46,5463329;1
2894;"Brasil, 59082-400";-31,5443763;-68,5314092;1
2915;"Brasil, 19060-000";-22,1192943666667;-51,4145245;1
27281;"Brasil, 08573-000";-23,486741025;-46,35020065;1
13915;"Brasil, 66023-710";-1,4571008;-48,49546354;1
25394;"Brasil, 68507-445";-9,9264373;-67,841464;1
29852;"Brasil, 65054-375";2,8099021;-60,8851671;0
53374;"Brasil, 78557-247";-11,861569752907;-55,48806525;1
25231;"Brasil, 12040-900";-23,0235643;-45,5817499;1
2905;"Brasil, 12040-900";-23,0235643;-45,5817499;1
2917;"Brasil, 13456-625";-22,7500608;-47,3721052;1
5425;"Brasil, 68458-880";-9,9408779;-67,8138275;1
5573;"Brasil, 13033-000";11,7307811;-86,1667371;0
2924;"Brasil, 35160-290";-30,53220635;-52,5228021962274;1
51522;"Brasil, 68900-070";0,0381868944444444;-51,0589327861111;0
56241;"Brasil, 69100-087";-5,6127224;-47,4135333490544;1
39378;"Brasil, 54759-475";-8,0143042;-34,9737076;1
16399;"Brasil, 55297-050";-7,7596188;-35,3170109;1
41398;"Brasil, 53610-605";-24,1244015;-48,9075929847543;1
26188;"Brasil, 52050-020";-8,04022168;-34,8992165;1
16400;"Brasil, 54735-200";-30,5493977;-52,5277072281433;1
6657;"Brasil, 52050-020";-8,04022168;-34,8992165;1
6629;"Brasil, 87040-360";-23,4136444;-51,9035339;1
42904;"Brasil, 13320-241";-30,56102475;-52,5163352035943;1
18919;"Brasil, 18170-000";-23,7198801882353;-47,4103577058824;1
13641;"Brasil, 30310-300";-19,9509607;-43,9316572;1
51779;"Brasil, 88330-900";-28,1123214;-54,7176521;1
30736;"Brasil, 74423-250";-16,6810943;-49,3123805;1
34495;"Brasil, 65605-295";-9,9750689;-67,8332702;1
42243;"Brasil, 64808-755";NA;NA;NA
15950;"Brasil, 22700-000";23,135389;-82,3586916;0
43968;"Brasil, 61600-040";-3,7340641;-38,6558724;1
19793;"Brasil, 75805-123";-3,787511;-38,5034122;1
19792;"Brasil, 75830-000";-17,5598127;-52,5584782333333;1
17881;"Brasil, 74140-120";-18,4672147;-70,303941;1
45579;"Brasil, 72876-331";NA;NA;NA
30738;"Brasil, 64204-035";-2,90919195;-41,74924725;1
53092;"Brasil, 85504-757";-3,7722308;-38,6000404;1
42277;"Brasil, 58704-440";-24,27040465;-53,8422499087899;1
40529;"Brasil, 64603-000";42,0549452;-7,800293;0
34990;"Brasil, 64607-760";-20,3114068;-40,3128408905072;1
5936;"Brasil, 75130-715";-18,0054512;-39,8700399;1
30733;"Brasil, 72544-200";-30,5493977;-52,5277072281433;1
31088;"Brasil, 62050-255";-3,6977052952381;-40,3484362428571;1
55466;"Brasil, 88117-900";-27,5848263;-48,61422055;1
37675;"Brasil, 65630-030";-5,09503891538461;-42,8237748384615;1
6694;"Brasil, 72876-902";NA;NA;NA
30737;"Brasil, 72915-705";-13,54859235;-43,5729419341677;1
5883;"Brasil, 17011-900";-22,3421354333333;-49,0492972666667;1
33423;"Brasil, 18603-550";-24,2838232;-53,8510541069465;1
6395;"Brasil, 05787-000";-23,6194795333333;-46,7585235666667;1
18910;"Brasil, 28051-250";-21,760380575;-41,3462625875;1
3079;"Brasil, 86044-290";-30,53220635;-52,5228021962274;1
14685;"Brasil, 25085-008";-30,81313535;-53,9045640570984;1
34799;"Brasil, 13257-410";42,0549452;-7,800293;0
4376;"Brasil, 09390-120";-23,6634714;-46,4601763;1
4399;"Brasil, 78050-250";-15,5764705592;-56,0721242984;1
27345;"Brasil, 28911-320";-22,874569;-42,03547055;1
29179;"Brasil, 69300-000";2,7830032;-60,7096001;0
4378;"Brasil, 06768-200";-23,6143276;-46,7755798333333;1
28802;"Brasil, 69093-149";-2,9997173;-59,9934041;1
37911;"Brasil, 13456-625";-22,7500608;-47,3721052;1
41384;"Brasil, 27253-005";-30,8102708;-53,897250163959;1
2746;"Brasil, 22220-001";-22,9299208222222;-43,1774479111111;1
6654;"Brasil, 17800-000";-21,68315516;-51,07163365;1
19655;"Brasil, 11900-000";-24,4904355659574;-47,8496541382979;1
3064;"Brasil, 91010-000";-30,0061148;-51,1844907;1
5650;"Brasil, 37440-000";-21,9823334;-44,93711685;1
48346;"Brasil, 15500-012";-30,81699095;-53,9071082888661;1
57032;"Brasil, 08380-330";-13,538809;-43,5685988659825;1
54360;"Brasil, 68516-000";26,5138346;-100,1960496;0
15703;"Brasil, 22240-100";-22,9362526;-43,188222775;1
1671;"Brasil, 56332-175";-9,3861285;-40,5013944;1
1668;"Brasil, 40070-045";-8,1746134;-35,2595271;1
30607;"Brasil, 48700-000";-11,66804063;-39,02242464;1
6630;"Brasil, 44052-064";-8,57838;-35,107179;1
27981;"Brasil, 63041-145";-7,2235754;-39,3244326666667;1
4677;"Brasil, 50050-050";-23,4050444;-46,8303079;1
1670;"Brasil, 63041-140";-7,2265697;-39,337064;1
1669;"Brasil, 41253-190";-12,9296345818182;-38,4380797393939;1
4679;"Brasil, 40010-020";-12,9698705;-38,51218635;1
13517;"Brasil, 95555-000";-29,7371794658537;-50,0068401609756;1
6618;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
24326;"Brasil, 97015-631";-29,691807;-53,8097497145833;1
19940;"Brasil, 13920-000";-22,744293;-46,90336745;1
16818;"Brasil, 88050-001";-27,49990335;-48,5111692;1
30132;"Brasil, 11510-003";-30,8181231;-53,9037936084982;1
12242;"Brasil, 66113-010";-1,43083079166667;-48,4889607;1
38164;"Brasil, 99010-814";-18,0047857;-39,8701143;1
39596;"Brasil, 38744-528";-27,3488757;-53,5618292;1
57755;"Brasil, 38744-528";-27,3488757;-53,5618292;1
6735;"Brasil, 13150-000";-22,7010256;-47,1918445;1
20006;"Brasil, 96200-480";-32,03233695;-52,1030716;1
24297;"Brasil, 55014-000";-8,2712982;-35,975183;1
16630;"Brasil, 27930-560";-22,8728314;-43,2483175;1
38804;"Brasil, 13250-172";-30,54065565;-52,527158934943;1
2851;"Brasil, 01310-200";-23,2201379891304;-46,4020624695652;1
2856;"Brasil, 05512-300";-23,5872894083333;-46,7258561333333;1
2850;"Brasil, 01451-000";-23,5760930088235;-46,6878951676471;1
2852;"Brasil, 02010-820";-23,499967647619;-46,6256368166667;1
2859;"Brasil, 04794-000";-23,6233875;-46,7018585;1
16356;"Brasil, 69057-002";-3,0881593;-60,0186596;1
2860;"Brasil, 01039-000";-23,541075785;-46,6389004316667;1
2857;"Brasil, 09750-902";-9,9420134;-67,8563187;1
46297;"Brasil, 14804-300";-21,7832446333333;-48,2012412666667;1
2858;"Brasil, 04794-000";-23,6233875;-46,7018585;1
16354;"Brasil, 00999-001";42,0549452;-7,800293;0
47248;"Brasil, 69307-725";2,8417602;-60,6541237;0
2854;"Brasil, 01361-900";-28,1123214;-54,7176521;1
2855;"Brasil, 05001-000";-23,5304999769231;-46,6662575846154;1
28756;"Brasil, 65800-000";-7,53856921034483;-46,0429024827586;1
27092;"Brasil, 15085-350";-20,8477891666667;-49,3921490333333;1
27207;"Brasil, 88540-000";-27,4937228;-50,11967285;1
6580;"Brasil, 21665-001";-22,835926;-43,3807982;1
6628;"Brasil, 01035-100";-23,5407674054545;-46,6434074;1
50184;"Brasil, 77805-010";-30,81798955;-53,9059366624548;1
3054;"Brasil, 93320-021";-30,81431825;-53,9061494540372;1
17467;"Brasil, 29216-010";-20,6509565;-40,4865926;1
18606;"Brasil, 19700-000";-22,4200271451613;-50,5791168967742;1
14075;"Brasil, 36660-000";-17,2816456;-42,7373827;1
6731;"Brasil, 13900-000";-22,7098387289474;-46,7575062947368;1
15227;"Brasil, 27998-000";-22,17762172;-41,67054348;1
12225;"Brasil, 29360-000";-20,5996140480843;-41,2081902603448;1
6701;"Brasil, 36770-000";-21,38335;-42,7011763;1
6733;"Brasil, 17300-000";-22,3669869;-48,38575872;1
14703;"Brasil, 26650-000";-22,5596456666667;-43,6880269;1
14610;"Brasil, 37640-000";-22,8533335095238;-46,3204263619048;1
14701;"Brasil, 26375-530";-22,8728735;-43,2487513;1
14784;"Brasil, 18900-000";-22,8897620666667;-49,6173759333333;1
52399;"Brasil, 47811-003";-12,1303166;-45,001851;1
23500;"Brasil, 73801-310";-22,8738319;-43,2496583;1
41391;"Brasil, 46430-000";-14,2283561857633;-42,7725105120069;1
19457;"Brasil, 73050-140";-15,8482558;-48,039808;1
16316;"Brasil, 74030-100";-0,2957854;-78,439517249;1
15007;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1
15008;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1
5781;"Brasil, 90020-015";-30,0305165545455;-51,2308674454545;1
5780;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1
28570;"Brasil, -";-10,3333333;-53,2;1
13813;"Brasil, 65930-000";-4,9157688443299;-47,4539154154639;1
13817;"Brasil, 65950-000";-5,50365390344828;-45,2464436551724;1
13808;"Brasil, 65600-000";25,820313;-100,5994456;0
13818;"Brasil, 65404-000";42,0549452;-7,800293;0
13812;"Brasil, 65905-020";-5,4963458;-47,4871556;1
13809;"Brasil, 65725-000";-4,57571887222222;-44,5964838;1
13814;"Brasil, 65200-000";-2,52350527619048;-45,0867521047619;1
13815;"Brasil, 65970-000";-6,34334201219512;-47,3958127219512;1
13810;"Brasil, 65300-000";-3,660463032;-45,380275144;1
13811;"Brasil, 65500-000";-3,74013108888889;-43,3549884277778;1
13816;"Brasil, 65010-480";-2,5291054;-44,3065662;1
15339;"Brasil, 27263-430";-24,27099185;-53,8433632189311;1
6598;"Brasil, 05328-020";-20,234116;-40,2758122;1
5948;"Brasil, 06093-000";21,8234802;-77,9564932;0
5949;"Brasil, 04762-001";-23,6653922666667;-46,7198948666667;1
46231;"Brasil, 12010-230";-26,0252998;-48,6277601;1
15222;"Brasil, 18285-000";-23,22165516;-47,95445556;1
13235;"Brasil, 88035-000";-27,5896576157895;-48,5093919631579;1
28834;"Brasil, 22790-702";-23,0122745;-43,4608373;1
13236;"Brasil, 21820-020";-30,8149529;-53,9058339063014;1
16645;"Brasil, 21920-445";-22,8027899;-43,2026164;1
18721;"Brasil, 21230-500";42,0549452;-7,800293;0
28835;"Brasil, 21740-001";-30,811577;-53,9006734255894;1
6691;"Brasil, 22640-101";-22,9985694;-43,331431;1
6696;"Brasil, 13091-901";-24,27018895;-53,8499223181594;1
41703;"Brasil, 13184-494";-22,8630916;-47,2135343;1
21814;"Brasil, 13184-494";-22,8630916;-47,2135343;1
41987;"Brasil, 87040-260";-30,15597585;-53,5745213604488;1
24537;"Brasil, 13845-180";-22,368179425;-46,9512248;1
22730;"Brasil, 13271-600";-22,98117575;-47,01635415;1
16391;"Brasil, 22760-151";-30,54985585;-52,5404780861622;1
44547;"Brasil, 13171-065";-22,8308342;-47,2666343;1
21324;"Brasil, 90040-001";-30,0350756833333;-51,2243892666667;1
6669;"Brasil, 90560-003";-30,02509385;-51,21162745;1
24304;"Brasil, 96085-000";-31,76192906;-52,32387826;1
16929;"Brasil, 37006-030";-30,8153376;-53,9068321676888;1
6665;"Brasil, 01310-100";-23,5649832421053;-46,6517928403509;1
33994;"Brasil, 24020-007";-30,8128255;-53,9011222449994;1
12682;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1
12683;"Brasil, 12505-300";-22,81481842;-45,20150044;1
13285;"Brasil, 15085-350";-20,8477891666667;-49,3921490333333;1
6670;"Brasil, 14010-160";-21,18209055;-47,7965723;1
11857;"Brasil, 14170-000";-21,1381489;-47,9968401;1
15386;"Brasil, 22760-151";-30,54985585;-52,5404780861622;1
13287;"Brasil, 74013-030";-30,8102662;-53,8926286398211;1
19337;"Brasil, 97500-510";-29,756084;-57,0882173;1
19647;"Brasil, 17800-000";-21,68315516;-51,07163365;1
44955;"Brasil, 11510-003";-30,8181231;-53,9037936084982;1
22897;"Brasil, 11060-003";-23,9648969;-46,33212925;1
30600;"Brasil, 11060-003";-23,9648969;-46,33212925;1
37348;"Brasil, 11310-060";-23,9680037;-46,3839243;1
6640;"Brasil, 29500-000";-20,7565141401361;-41,5196314027211;1
44522;"Brasil, 13201-908";-24,30544625;-53,839706349653;1
19661;"Brasil, 41815-135";-12,99540645;-38,47095415;1
15654;"Brasil, 40110-904";-24,3017104;-53,8318359480406;1
19913;"Brasil, 40150-550";-24,2838232;-53,8510541069465;1
5693;"Brasil, 40080-002";-12,9899584;-38,5237399;1
5694;"Brasil, 40060-070";-3,1431274;-60,0857562;1
19167;"Brasil, 38442-040";-30,808998;-53,8904086979855;1
16053;"Brasil, 85601-610";-27,1040381;-48,6183456;1
6642;"Brasil, 13880-000";-21,834567948718;-46,8995897769231;1
2876;"Brasil, 01040-000";-23,5412770222222;-46,6385579111111;1
6738;"Brasil, 06097-090";-7,8463668;-35,2405703;1
16246;"Brasil, 40020-035";-30,81299715;-53,8920888924378;1
6653;"Brasil, 35519-000";-19,8773427375;-44,9866071734375;1
17974;"Brasil, 14300-000";-20,8972954571429;-47,6162920857143;1
17975;"Brasil, 06600-045";-6,9046649;-35,1841183;1
4690;"Brasil, 30120-080";2,8768549;-60,7089038342997;0
6611;"Brasil, 60035-111";-3,73067553461538;-38,5339851320513;1
28097;"Brasil, 79300-130";-18,9973430666667;-57,6568462;1
47681;"Brasil, 83301-010";-25,44499426;-49,06349932;1
52439;"Brasil, 80620-010";-25,4543699;-49,2887512;1
6614;"Brasil, 55024-740";-8,29514687012987;-35,9520475831169;1
6725;"Brasil, 22790-701";-23,0130049888889;-43,4749706888889;1
27090;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1
15931;"Brasil, 70800-000";-33,6984599;-58,109975;1
6583;"Brasil, 77023-108";-30,5503791;-52,5220351659358;1
6726;"Brasil, 37750-000";-21,6821369125;-45,907428475;1
14823;"Brasil, 90010-230";-30,1565974;-53,5741252064207;1
6716;"Brasil, 22420-030";-22,984765775;-43,2049783;1
6635;"Brasil, 88062-000";-27,60361806;-48,46996624;1
24149;"Brasil, 18035-070";-23,500066125;-47,46454505;1
24148;"Brasil, 18078-005";-23,4402913353846;-47,4796245576923;1
5928;"Brasil, 01305-100";-23,5544504099291;-46,6559673560284;1
5927;"Brasil, 01304-001";-23,5544493169811;-46,6562955855346;1
12060;"Brasil, 11060-910";-24,3041457;-53,8401236597687;1
12059;"Brasil, 88705-003";-28,47536095;-48,99577425;1
13000;"Brasil, 01504-000";-23,570614875;-46,6401730333333;1
13001;"Brasil, 01035-000";-23,54392165;-46,6378136263158;1
2416;"Brasil, 50070-030";-8,0611239;-34,8886613;1
5306;"Brasil, 06090-010";-23,5375286;-46,7769294;1
42799;"Brasil, -";-10,3333333;-53,2;1
26087;"Brasil, 15385-000";-20,4263027367347;-51,3400007922449;1
15404;"Brasil, 40015-010";-30,81798955;-53,9059366624548;1
15403;"Brasil, 40015-010";-30,81798955;-53,9059366624548;1
1976;"Brasil, 26130-010";-22,7737832;-43,39700485;1
1978;"Brasil, 21670-000";-21,053976;-49,6834459;1
1977;"Brasil, 21670-000";-21,053976;-49,6834459;1
1975;"Brasil, 24230-060";-22,9032756666667;-43,1146106666667;1
1979;"Brasil, 22760-150";-30,0449094;-51,0740316;1
14528;"Brasil, 14170-000";-21,1381489;-47,9968401;1
5011;"Brasil, 25010-002";-22,7908325;-43,3094844;1
6666;"Brasil, 25010-971";-26,9840158;-48,6356153;1
6575;"Brasil, 45600-000";-14,7860289;-39,27450625;1
6677;"Brasil, 28930-000";-22,9679659235294;-42,0393328058824;1
2574;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
2581;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
2571;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
2575;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
2573;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
2577;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
2576;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
2578;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
2572;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
46340;"Brasil, 01156-000";-23,5294441090909;-46,6655270484848;1
46068;"Brasil, 09639-000";-23,64674612;-46,58100424;1
39038;"Brasil, -";-10,3333333;-53,2;1
